Position,ReactionChannel#1,SequenceChannel#1,SequenceChannel#2,UnknownChannel
1041,604,86,65,144
1042,557,70,47,181
1043,499,75,58,168
1044,444,69,31,168
1045,385,31,61,128
1046,304,42,43,86
1047,227,39,20,64
1048,174,6,37,28
1049,112,47,-11,32
1050,99,35,-8,26
1051,92,35,-2,19
1052,101,15,3,27
1053,103,18,9,23
1054,117,10,26,31
1055,120,26,18,31
1056,121,39,10,28
1057,128,28,13,21
1058,109,36,6,16
1059,110,35,6,20
1060,90,41,3,23
1061,93,21,17,21
1062,83,29,7,17
1063,94,3,15,29
1064,80,20,3,23
1065,74,4,11,17
1066,62,16,14,21
1067,67,17,-6,30
1068,57,24,-10,30
1069,65,6,16,12
1070,47,28,0,14
1071,57,11,18,5
1072,53,26,3,1
1073,57,24,-1,11
1074,55,18,10,5
1075,51,37,-5,4
1076,61,3,14,5
1077,59,7,19,0
1078,47,19,8,5
1079,50,25,-4,12
1080,50,10,8,6
1081,47,7,13,9
1082,50,14,1,4
1083,39,10,10,9
1084,47,5,4,3
1085,41,17,3,6
1086,38,23,-4,8
1087,45,0,23,8
1088,37,13,6,6
1089,40,6,13,14
1090,41,-4,6,22
1091,44,5,1,17
1092,40,0,5,19
1093,33,5,5,21
1094,25,0,22,17
1095,31,9,-7,20
1096,29,23,-29,22
1097,33,2,-2,17
1098,23,10,-7,20
1099,22,0,0,20
1100,25,11,-3,20
1101,20,5,-4,18
1102,28,11,-5,28
1103,24,1,7,26
1104,27,3,-1,33
1105,27,3,-2,27
1106,29,-16,24,21
1107,33,-7,8,23
1108,12,18,0,17
1109,18,9,8,21
1110,28,1,1,18
1111,18,16,-9,29
1112,21,0,0,24
1113,33,-12,8,24
1114,30,-18,27,19
1115,28,-11,15,25
1116,22,6,-9,30
1117,15,8,3,23
1118,23,6,-16,30
1119,11,22,-16,32
1120,23,4,-7,27
1121,25,0,-7,41
1122,26,-6,11,33
1123,27,-4,8,36
1124,19,19,-8,34
1125,20,9,-9,45
1126,16,9,3,46
1127,21,5,13,64
1128,36,-6,10,98
1129,15,9,13,100
1130,24,0,3,105
1131,20,15,-2,105
1132,21,11,-9,84
1133,27,-1,5,67
1134,27,6,9,60
1135,37,-13,17,44
1136,31,1,9,45
1137,42,-6,7,41
1138,10,22,-2,44
1139,19,27,-16,43
1140,30,4,-6,52
1141,29,-13,12,42
1142,29,-2,7,55
1143,29,-18,31,53
1144,26,4,7,54
1145,20,3,3,53
1146,18,19,-18,59
1147,25,-6,3,48
1148,13,6,-1,45
1149,15,12,4,44
1150,14,20,-4,39
1151,21,5,2,34
1152,27,-6,15,38
