Position,ReactionChannel#1,SequenceChannel#1,SequenceChannel#2,UnknownChannel
948,612,226,-10,-16
949,610,174,-18,-2
950,603,149,-27,6
951,582,130,-15,-8
952,543,128,-24,-4
953,571,86,-17,-13
954,616,86,-18,-2
955,696,96,-26,-6
956,815,106,-36,-1
957,974,114,-35,-1
958,1124,125,-33,-6
959,1183,139,-38,-3
960,1181,160,-37,-2
961,1124,182,-24,-12
962,1044,194,-18,-4
963,1006,247,-10,-8
964,1050,268,-3,-10
965,1084,339,-35,0
966,1099,376,-25,-4
967,1069,357,-15,-8
968,992,348,-25,-7
969,899,328,-31,6
970,847,202,22,-18
971,770,180,10,-14
972,736,174,-30,0
973,740,126,-24,2
974,759,105,-17,-2
975,763,136,-25,-8
976,795,121,-21,-10
977,816,139,-35,1
978,830,118,-21,-2
979,868,105,-15,-4
980,875,111,-3,-15
981,955,137,-19,-7
982,1084,112,-2,-6
983,1221,180,-45,6
984,1436,175,-36,5
985,1626,206,-50,7
986,1746,190,-32,0
987,1814,232,-27,4
988,1885,228,-31,-5
989,1898,267,-17,-3
990,1974,341,-37,8
991,2114,377,-39,12
992,2258,387,-15,7
993,2330,429,-28,16
994,2396,427,-30,16
995,2430,403,-39,12
996,2393,362,-31,8
997,2453,299,-13,4
998,2436,296,-30,7
999,2424,323,-40,2
1000,2360,320,-46,10
1001,2267,311,-44,16
1002,2112,292,-15,1
1003,1961,334,-26,-1
1004,1824,388,-42,5
1005,1710,420,-33,16
1006,1653,479,-32,13
1007,1648,482,-33,19
1008,1694,457,-28,7
1009,1791,458,-4,7
1010,1829,487,-36,18
1011,1914,493,-24,11
1012,1961,520,-25,14
1013,1923,635,-35,18
1014,1803,708,-3,-1
1015,1683,803,-14,0
1016,1610,927,-8,3
1017,1535,981,-1,10
1018,1555,974,10,4
1019,1584,974,-32,40
1020,1683,861,0,10
1021,1784,783,-19,38
1022,1921,670,0,22
1023,2064,591,-22,33
1024,2249,511,-7,22
1025,2380,490,-31,26
1026,2466,466,-57,32
1027,2637,386,-34,22
1028,2771,417,-51,25
1029,2983,398,-33,19
1030,3254,407,-28,11
1031,3759,380,-17,-4
1032,4224,442,-46,9
1033,4825,452,-55,0
1034,5597,466,-56,-11
1035,6900,546,-125,22
1036,9531,538,-147,19
1037,16108,559,-220,12
1038,31130,619,-322,-18
1039,32767,1031,12221,-2568
1040,32767,-2438,17109,5782
1041,32767,56,13257,17330
1042,32767,270,12089,22528
1043,32767,-88,11922,24884
1044,32767,-311,11902,25867
1045,32767,-299,11898,25877
1046,32767,-54,11914,24887
1047,32767,338,12087,22404
1048,32767,-61,13538,16507
1049,32767,-2374,17111,4798
1050,32767,1456,11577,-2453
1051,30948,2271,-284,-1
1052,19402,1736,-210,32
1053,14587,1381,-48,13
1054,12708,1270,-38,23
1055,11781,1148,-42,34
1056,10726,1019,-24,51
1057,9639,875,-51,89
1058,8399,873,-106,126
1059,7384,806,-58,144
1060,6661,680,-38,164
1061,6117,693,-58,176
1062,5835,622,-19,127
1063,5509,685,-34,110
1064,5138,682,-24,72
1065,4673,725,-5,44
1066,4258,832,-25,46
1067,3891,886,-14,64
1068,3543,962,31,75
1069,3390,976,-9,129
1070,3304,961,-3,145
1071,3313,846,2,147
1072,3285,776,-25,150
1073,3172,753,-40,130
1074,3012,714,-20,86
1075,2749,762,-14,67
1076,2561,840,-9,49
1077,2388,913,14,15
1078,2351,1001,-7,33
1079,2323,1045,13,28
1080,2453,1032,14,38
1081,2596,983,6,44
1082,2898,900,34,26
1083,3325,893,33,26
