Position,ReactionChannel#1,SequenceChannel#1,SequenceChannel#2,UnknownChannel
753,-9,18,-22,7
754,3,0,-7,5
755,-10,3,-2,1
756,-7,-4,0,1
757,-3,2,-1,-5
758,5,-8,-3,-2
759,-8,20,-24,7
760,8,-14,3,5
761,-7,-2,-3,-1
762,-2,13,-22,11
763,4,-10,1,-2
764,2,3,-11,8
765,-9,9,-8,0
766,1,5,-16,4
767,4,-3,-3,1
768,-10,12,-15,6
769,-5,14,-29,11
770,9,-15,7,-2
771,3,2,-20,7
772,7,-3,-14,9
773,12,-14,1,1
774,2,-1,-10,4
775,-2,0,-5,3
776,-8,15,-14,6
777,0,-13,2,-5
778,-13,26,-28,10
779,4,12,-22,6
780,3,12,-23,10
781,12,-12,6,0
782,4,11,-17,2
783,2,13,-17,6
784,0,3,-1,5
785,6,11,-28,8
786,8,0,-5,1
787,0,-4,-4,0
788,0,-15,10,-4
789,2,0,-2,1
790,-2,11,-17,-5
791,-6,10,0,-7
792,3,-2,-14,3
793,-2,13,-30,10
794,-1,12,-27,4
795,2,0,-2,-13
796,4,-8,0,0
797,8,-3,7,-3
798,-4,2,-8,0
799,2,4,-10,10
800,8,-15,8,-5
801,-4,6,-5,4
802,2,-6,3,-8
803,1,3,-3,4
804,11,-10,-3,1
805,2,11,-14,0
806,4,10,-24,1
807,10,-2,-10,-3
808,0,7,-19,1
809,13,-7,-1,-3
810,-1,4,-15,6
811,12,0,-11,3
812,8,-3,-4,7
813,0,9,-6,4
814,3,7,-9,1
815,2,6,-3,6
816,3,8,-8,6
817,6,-10,11,0
818,3,9,-9,8
819,-1,19,-17,5
820,3,4,-7,3
821,6,16,-18,4
822,7,4,0,3
823,15,1,1,-5
824,1,7,-7,2
825,-3,25,-22,9
826,17,2,-6,2
827,5,11,-12,2
828,14,0,-10,13
829,14,-13,8,3
830,9,-4,0,2
831,10,-12,5,2
832,11,-10,-1,3
833,4,-2,0,2
834,3,1,0,-2
835,9,-5,2,5
836,8,9,-13,7
837,21,-20,16,-6
838,9,-4,-3,0
839,7,-12,12,-1
840,7,0,-6,2
841,5,-2,0,0
842,7,-3,-5,10
843,4,10,-18,4
844,12,1,-10,1
845,9,10,-16,2
846,11,-7,2,2
847,7,0,2,4
848,6,6,-5,6
849,11,-1,-5,0
850,0,13,-9,7
851,1,0,-6,3
852,-4,21,-14,14
853,-1,11,-7,3
854,2,0,-4,4
855,10,-14,13,-1
856,11,-2,-2,1
857,1,4,-12,7
858,0,4,-7,-3
859,13,-5,-2,-2
860,3,3,-5,-5
861,4,-10,11,-7
862,4,0,-1,6
863,2,14,-17,9
864,11,-4,-7,7
865,7,7,-8,2
866,12,-1,-8,7
867,12,-3,0,0
868,13,-1,-12,9
869,18,-9,-3,5
870,8,9,-11,1
871,3,2,-5,4
872,16,-15,10,-2
873,4,10,-14,9
874,7,5,-15,8
875,3,3,-4,2
876,6,-4,2,6
877,12,-11,16,-2
878,10,-5,9,5
879,6,3,-4,13
880,22,-13,3,4
881,9,16,-23,11
882,3,18,-15,9
883,21,-17,8,0
884,20,-6,-5,7
885,13,1,-7,5
886,12,1,-5,3
887,4,12,-7,5
888,12,7,-20,10
889,20,1,1,-5
890,16,2,5,5
891,14,16,-12,6
892,11,11,-20,10
893,13,4,-6,-7
894,23,-2,-12,3
895,13,4,-9,8
896,14,-8,13,1
897,12,-16,6,1
898,19,-16,4,5
899,0,17,-17,8
900,8,13,-17,10
901,8,14,-11,12
902,16,-2,-7,0
903,13,3,-4,4
904,10,-2,-3,4
905,19,-4,-5,7
906,9,11,-18,4
907,9,-3,-4,0
908,12,5,-16,6
909,13,0,2,0
910,15,4,-11,3
911,8,9,-9,-1
912,1,11,-4,5
913,14,-7,10,-3
914,25,-13,2,-1
915,7,13,-12,3
916,13,0,0,-3
917,10,6,-16,8
918,5,7,-4,0
919,10,9,-15,10
920,17,0,-6,7
921,9,-7,3,2
922,14,4,-6,1
923,4,20,-25,8
924,13,6,-12,5
925,14,-2,-6,9
926,13,0,-8,3
927,16,2,-15,1
928,14,5,-9,9
929,7,1,6,-10
930,13,-4,9,2
931,21,-16,12,6
932,20,-4,-1,4
933,3,8,-3,4
934,11,-3,2,0
935,13,-1,0,-1
936,13,2,-5,0
937,5,8,-8,6
938,12,3,-4,5
939,10,7,-11,-3
940,6,5,-4,2
941,10,5,-6,0
942,5,12,-21,5
943,14,-3,-9,4
944,17,-6,5,6
945,1,25,-23,1
946,0,25,-22,10
947,16,4,-10,0
948,9,2,-6,0
949,6,10,-18,9
950,9,9,-11,12
951,10,0,4,3
952,12,4,-8,1
953,19,-6,-1,4
954,21,1,-7,0
955,16,2,-20,10
956,7,11,-15,2
957,12,5,-7,12
958,19,-7,0,15
959,7,21,-23,5
960,15,12,-19,13
961,18,-1,-6,11
962,23,-12,9,-1
963,20,-12,9,-4
964,13,6,-4,9
965,21,-1,-6,4
966,11,18,-6,-1
967,17,8,-17,9
968,20,-2,-6,5
969,13,10,-13,5
970,18,2,-4,8
971,21,5,-6,11
972,12,0,11,2
973,18,3,-4,1
974,8,12,-13,9
975,25,-8,6,-1
976,20,3,0,5
977,10,16,-22,10
978,15,7,-5,6
979,19,-1,2,-1
980,33,-7,-11,11
981,21,2,2,2
982,38,-6,6,11
983,27,3,1,9
984,59,-7,0,9
985,57,6,-6,12
986,71,0,9,17
987,90,3,18,18
988,103,28,-1,18
989,142,2,4,15
990,169,29,-1,20
991,243,17,15,20
992,305,43,1,23
993,376,34,3,26
994,398,43,10,26
995,392,27,21,27
996,352,41,5,33
997,297,33,11,36
998,247,35,3,31
999,222,29,4,37
1000,221,19,10,31
1001,220,39,-4,34
1002,228,37,5,30
1003,253,40,1,36
1004,271,31,8,37
1005,297,17,19,24
1006,282,30,21,15
1007,315,11,15,29
1008,331,35,18,12
1009,380,37,3,25
1010,392,61,-4,18
1011,425,44,26,5
1012,424,72,-13,26
1013,423,43,14,6
1014,402,45,19,8
1015,382,83,-9,16
1016,428,56,11,7
