Position,ReactionChannel#1,SequenceChannel#1,SequenceChannel#2,UnknownChannel
843,107,8,-4,-3
844,110,19,-10,1
845,140,11,0,0
846,184,28,-19,12
847,252,20,6,0
848,380,9,4,12
849,460,41,0,10
850,527,47,-5,3
851,528,40,-13,10
852,468,42,-1,3
853,372,44,-10,11
854,303,25,3,3
855,248,8,13,5
856,213,18,9,0
857,183,47,-16,0
858,222,0,15,-2
859,247,26,-6,6
860,314,37,-17,10
861,440,31,13,-3
862,612,59,-13,15
863,856,73,-8,3
864,1189,68,3,12
865,1624,124,-12,14
866,2152,151,-5,19
867,2751,197,-10,13
868,3144,243,8,12
869,3181,283,5,15
870,2795,247,-9,13
871,2141,196,8,8
872,1416,186,-12,11
873,868,136,2,1
874,535,108,-8,12
875,360,113,-5,11
876,330,80,8,5
877,318,97,2,5
878,339,81,-1,5
879,350,60,13,-2
880,340,58,-6,7
881,323,40,14,-1
882,321,50,-13,8
883,346,23,11,-7
884,381,62,-29,9
885,525,22,1,5
886,735,40,-14,13
887,999,51,-7,11
888,1277,45,14,2
889,1466,102,-31,20
890,1579,76,13,2
891,1505,51,2,10
892,1316,75,-5,7
893,1118,106,-7,4
894,984,89,-24,10
895,928,81,0,6
896,841,90,13,0
897,779,88,1,7
898,727,82,-1,5
899,617,113,-11,0
900,566,86,-7,0
901,504,81,1,4
902,454,82,-18,12
903,432,79,-3,5
904,407,64,13,-5
905,389,69,-6,10
906,361,68,-7,-3
907,335,72,-15,8
908,320,67,-31,13
909,328,64,-24,8
910,338,25,0,4
911,348,55,-27,8
912,415,47,-4,1
913,490,67,-20,4
914,605,47,-3,2
915,741,24,16,-5
916,869,44,5,2
917,958,52,-8,7
918,1001,52,6,-1
919,959,83,-6,9
920,886,80,6,4
921,794,128,-30,18
922,806,150,-1,10
923,826,233,-6,10
924,877,284,-9,9
925,904,223,9,9
926,889,176,-12,19
927,916,112,-1,5
928,929,88,-1,10
929,928,107,-3,11
930,937,65,30,0
931,931,69,7,12
932,943,104,-1,9
933,1028,71,10,7
934,1136,102,-8,7
935,1248,103,-39,22
936,1395,108,-3,0
937,1546,118,-12,9
938,1640,94,-1,2
939,1622,97,11,8
940,1547,109,-14,17
941,1424,112,-2,11
942,1355,137,-15,14
943,1343,148,-29,14
944,1402,121,4,15
945,1451,124,0,6
946,1491,100,9,5
947,1535,120,-16,13
948,1513,121,4,0
949,1497,122,2,10
950,1518,105,28,9
951,1480,152,-7,15
952,1417,139,10,10
953,1307,204,-8,3
954,1208,211,2,10
955,1064,239,-7,9
956,1004,254,-15,14
957,972,282,-12,6
958,989,239,7,9
959,1037,231,15,0
960,1097,263,0,10
961,1139,286,-13,20
962,1236,312,-8,17
963,1264,369,0,14
964,1241,458,-17,21
965,1228,492,-2,24
966,1175,478,2,25
967,1071,523,-14,25
968,1024,507,7,7
969,1034,455,-8,23
970,1104,390,-23,30
971,1141,336,4,16
972,1245,286,15,19
973,1320,231,1,27
974,1359,219,0,26
975,1409,190,22,21
976,1435,233,1,26
977,1501,203,1,29
978,1594,222,-9,31
979,1762,206,-2,25
980,1943,165,51,9
981,2232,203,12,20
982,2612,200,25,21
983,3013,208,11,24
984,3389,225,-4,34
985,3757,277,-17,50
986,4258,216,44,31
987,5598,193,51,44
988,8964,246,16,67
989,17272,229,80,70
990,32669,1213,426,4
991,32209,1672,13858,-2403
992,32767,-1233,17761,3926
993,32767,-48,15738,12628
994,32727,806,14165,17001
995,32705,1045,13627,18682
996,32679,1001,13836,17904
997,32767,227,15293,13833
998,32767,-1176,17616,5961
999,32535,360,15844,-1653
1000,31642,5220,2194,-627
1001,23140,773,96,118
1002,14125,659,58,84
1003,10281,638,38,77
1004,8679,661,14,100
1005,8162,509,68,110
1006,7802,461,75,123
1007,7687,506,15,162
1008,7619,445,11,194
1009,7838,452,22,203
1010,8016,410,20,226
1011,8309,427,17,208
1012,8249,483,5,183
1013,7976,484,85,100
1014,7399,540,31,117
1015,6719,572,12,88
1016,6176,627,13,93
1017,5790,606,48,114
1018,5474,670,27,152
1019,5199,578,68,183
1020,4923,609,50,201
1021,4716,564,76,185
1022,4481,596,64,160
1023,4324,597,79,116
1024,4124,685,51,102
1025,3905,731,67,58
1026,3679,770,41,56
1027,3504,802,15,53
1028,3451,731,56,60
1029,3547,723,88,46
1030,3664,709,70,51
1031,3844,751,71,62
1032,4089,940,51,76
1033,4497,1251,47,65
1034,5100,1809,0,81
1035,5955,2264,6,79
1036,6853,2602,-9,91
1037,7496,2548,19,90
1038,7724,2261,49,91
1039,7506,1747,30,110
1040,6846,1151,85,92
1041,6036,791,78,82
1042,5170,556,91,62
1043,4504,555,58,63
1044,4079,471,67,57
1045,3797,525,35,57
1046,3705,549,30,54
1047,3739,575,48,42
1048,3725,727,26,30
1049,3720,862,19,38
1050,3614,939,22,40
1051,3485,1018,14,42
1052,3409,994,31,38
1053,3273,895,64,45
1054,3116,816,63,46
1055,2965,638,126,34
1056,2861,529,85,49
1057,2787,414,91,44
1058,2696,388,39,50
1059,2573,334,53,51
1060,2414,374,48,27
1061,2336,384,16,42
1062,2173,414,15,40
1063,2057,401,32,20
1064,1977,368,3,28
1065,1969,281,28,30
1066,1951,262,39,21
1067,2013,212,18,33
1068,2025,219,0,40
1069,1961,196,4,32
1070,1852,165,9,26
