Position,ReactionChannel#1,SequenceChannel#1,ReactionChannel#2,SequenceChannel#2
972,1830,563,14,11
973,1796,421,-6,20
974,1786,342,26,16
975,1658,293,4,27
976,1517,291,0,27
977,1349,240,29,8
978,1288,230,16,17
979,1248,234,23,8
980,1229,222,10,17
981,1180,224,5,21
982,1187,219,0,12
983,1273,195,6,23
984,1328,223,-7,29
985,1396,196,15,16
986,1351,185,11,18
987,1230,147,18,12
988,976,162,-8,24
989,771,118,-5,22
990,602,99,6,21
991,512,80,9,18
992,447,88,0,19
993,421,104,-21,29
994,437,73,13,18
995,427,79,17,21
996,428,87,7,23
997,464,79,-4,24
998,482,100,8,22
999,532,99,-1,29
1000,560,97,2,18
1001,636,69,9,27
1002,634,100,-10,24
1003,628,100,-9,27
1004,613,95,-5,26
1005,608,52,14,20
1006,563,75,24,14
1007,550,97,-17,35
1008,556,102,-20,31
1009,540,103,-9,30
1010,593,80,7,27
1011,602,99,-6,24
1012,686,69,10,19
1013,792,64,2,25
1014,987,81,-3,27
1015,1224,90,-8,29
1016,1468,92,-10,21
1017,1639,74,1,21
1018,1670,106,4,24
1019,1579,118,-25,37
1020,1361,114,-5,30
1021,1179,95,10,26
1022,1053,133,-5,30
1023,1046,125,0,38
1024,1056,102,14,32
1025,1111,113,24,26
1026,1150,102,31,21
1027,1138,128,2,31
1028,1121,140,-1,33
1029,1090,142,-6,31
1030,1079,123,-5,31
1031,1072,138,6,24
1032,1108,157,0,30
1033,1183,156,17,28
1034,1259,163,30,31
1035,1349,180,25,43
1036,1462,195,15,48
1037,1512,195,23,51
1038,1610,212,14,57
1039,1726,226,0,73
1040,1814,234,-8,79
1041,1900,250,-1,94
1042,1948,244,29,79
1043,2001,245,9,82
1044,2051,223,12,82
1045,2052,254,-5,78
1046,2154,240,16,51
1047,2260,247,19,46
1048,2417,258,16,53
1049,2632,279,16,58
1050,2839,328,-3,66
1051,3177,316,30,75
1052,3519,370,-3,106
1053,3976,368,0,123
1054,4354,433,1,107
1055,4835,459,-3,120
1056,5376,491,17,83
1057,5956,566,-40,111
1058,6804,606,2,64
1059,7588,649,-27,78
1060,8471,666,7,61
1061,9006,717,3,72
1062,9273,828,-60,117
1063,9732,851,-3,139
1064,10303,968,-5,145
1065,11786,1007,28,121
1066,14211,1284,-24,121
1067,17395,1493,38,69
1068,20856,1742,33,44
1069,23854,2052,27,20
1070,25991,2306,69,-42
1071,27079,2716,40,-20
1072,28094,2987,129,-56
1073,29582,3610,101,-43
1074,31513,4985,571,-228
1075,31022,7203,3862,-1109
1076,32072,2969,12490,-1974
1077,32767,-67,16670,2156
1078,32767,621,15301,10634
1079,32613,2190,12496,18370
1080,32657,2612,11059,23367
1081,32767,2243,10853,25440
1082,32767,2049,10817,26212
1083,32767,2196,10832,25755
1084,32682,2589,10894,24288
1085,32496,2596,11802,20258
1086,32767,1056,14669,12366
1087,32767,-128,16792,2108
1088,31516,4959,9247,-2243
1089,30951,2797,76,-36
1090,21887,2029,60,10
1091,18132,1712,85,37
1092,17191,1527,108,19
1093,17683,1434,66,51
1094,18284,1341,9,59
1095,18628,1214,19,32
1096,18037,1138,5,22
1097,16748,1023,-21,24
1098,14716,927,-17,-3
1099,12580,843,-26,13
1100,10520,740,-82,30
1101,8750,632,-25,8
1102,7333,625,-85,79
1103,6463,534,-46,101
1104,5785,544,-6,99
1105,5327,532,22,76
1106,5088,540,40,57
1107,4862,538,7,80
1108,4621,502,34,64
1109,4365,509,-8,85
1110,4241,467,24,75
1111,4034,429,52,72
1112,3904,449,46,86
1113,3854,503,11,96
1114,3783,509,7,99
1115,3711,487,32,84
1116,3674,515,2,110
1117,3603,444,37,78
1118,3437,438,19,84
1119,3179,380,15,85
1120,2807,325,32,80
1121,2507,334,16,76
1122,2237,246,58,77
1123,2018,255,36,67
1124,1887,251,24,78
1125,1820,228,23,83
1126,1730,212,25,78
1127,1717,182,47,68
1128,1706,194,30,64
1129,1711,192,36,53
1130,1798,186,54,51
1131,1919,197,40,58
1132,2082,199,34,63
1133,2171,243,11,64
1134,2188,234,22,64
1135,2160,210,56,52
1136,2167,249,40,63
1137,2211,261,18,69
1138,2319,242,25,71
1139,2404,227,23,80
1140,2447,230,10,75
1141,2299,224,8,70
1142,2116,236,-20,79
1143,1869,196,-10,76
1144,1646,147,16,65
1145,1449,145,17,68
1146,1301,151,10,72
1147,1230,158,-1,79
1148,1188,131,19,77
1149,1153,145,7,85
1150,1223,129,2,97
1151,1392,134,-2,96
1152,1624,160,22,86
1153,1929,183,5,111
1154,2115,200,10,106
1155,2141,179,38,87
1156,2024,192,13,102
