Position,ReactionChannel#1,SequenceChannel#1,ReactionChannel#2,SequenceChannel#2
768,124,10,-10,15
769,85,-1,10,13
770,43,27,-13,10
771,34,31,-21,16
772,27,24,-20,14
773,41,9,3,11
774,53,0,4,13
775,47,18,-3,12
776,59,6,-2,10
777,67,-8,11,10
778,77,10,-7,17
779,84,12,5,6
780,111,3,3,9
781,134,6,3,12
782,171,2,9,11
783,212,9,-6,12
784,224,30,-16,14
785,242,18,6,11
786,253,18,7,8
787,261,11,0,14
788,237,31,-7,16
789,229,6,-4,15
790,201,33,-16,12
791,198,41,-33,27
792,201,14,3,8
793,226,22,-9,16
794,231,23,0,10
795,250,19,-3,13
796,269,19,-10,14
797,284,4,12,10
798,285,16,12,11
799,283,35,-12,16
800,290,15,9,15
801,292,30,-18,26
802,288,34,-6,13
803,322,19,-1,15
804,344,45,-24,18
805,406,3,11,7
806,444,25,-16,24
807,501,15,8,10
808,491,35,4,15
809,462,16,5,5
810,385,45,-11,16
811,315,60,-14,15
812,277,30,-6,18
813,254,35,4,14
814,242,22,18,6
815,230,40,-7,17
816,267,9,19,8
817,308,14,7,14
818,379,17,-8,11
819,480,30,-20,21
820,588,40,-21,17
821,674,6,29,3
822,698,34,15,3
823,681,48,5,12
824,629,67,-15,18
825,544,55,21,5
826,454,52,11,9
827,369,57,8,14
828,290,55,8,10
829,224,49,2,12
830,183,42,4,17
831,136,55,-18,16
832,119,33,13,6
833,111,33,8,7
834,117,39,-16,17
835,138,24,3,11
836,151,37,-4,12
837,173,31,1,14
838,177,64,-6,15
839,188,55,0,17
840,217,43,1,14
841,237,53,13,7
842,312,43,-7,18
843,410,39,-2,23
844,517,49,0,9
845,584,47,26,5
846,602,102,-24,19
847,556,91,-2,15
848,450,106,-7,20
849,366,117,-1,19
850,325,112,-1,7
851,323,114,-17,13
852,333,74,-3,13
853,306,68,0,11
854,277,22,8,10
855,231,19,10,10
856,200,24,-5,18
857,182,20,-2,12
858,198,26,-12,14
859,224,40,-21,16
860,312,21,-6,10
861,393,14,14,0
862,476,47,-22,12
863,562,21,0,11
864,583,47,-3,8
865,598,58,-10,16
866,537,60,-9,12
867,487,57,1,8
868,413,79,0,6
869,348,77,-2,13
870,290,74,-2,7
871,252,57,0,9
872,207,56,-5,8
873,180,47,-8,16
874,154,38,-6,15
875,140,29,2,3
876,122,4,13,9
877,101,3,9,7
878,83,9,10,9
879,75,10,8,10
880,77,10,0,16
881,79,19,-17,16
882,74,26,-2,12
883,78,20,-3,11
884,89,14,2,12
885,95,32,-8,16
886,119,4,4,7
887,139,13,0,11
888,159,5,14,9
889,196,7,-2,11
890,206,23,-19,15
891,235,21,-5,4
892,261,5,-3,12
893,287,16,-13,13
894,310,20,-3,10
895,341,19,-7,16
896,344,7,9,4
897,363,28,-8,14
898,389,16,3,4
899,386,39,-18,17
900,388,20,3,11
901,380,39,-15,5
902,371,36,-12,14
903,363,26,4,8
904,344,34,3,-2
905,316,60,-20,14
906,316,40,0,9
907,285,39,2,12
908,261,43,0,10
909,259,28,13,0
910,219,51,-3,11
911,224,41,5,2
912,201,43,-5,16
913,190,44,-4,13
914,180,39,0,4
915,166,59,-28,17
916,160,28,9,11
917,150,40,-3,9
918,142,44,-20,16
919,145,34,-5,12
920,136,39,-15,15
921,130,33,-4,17
922,130,18,0,15
923,142,22,-9,15
924,110,47,-24,15
925,133,26,-10,14
926,127,18,-1,12
927,130,36,-17,13
928,149,13,2,15
929,141,30,-13,23
930,163,14,-5,24
931,176,5,3,18
932,186,11,-3,14
933,189,31,-6,12
934,213,9,0,9
935,220,11,0,14
936,222,10,7,9
937,222,31,-9,15
938,229,26,-6,12
939,248,16,-5,12
940,238,24,-7,18
941,239,32,-9,16
942,241,32,-2,13
943,249,20,10,1
944,241,31,-11,16
945,248,20,-4,12
946,240,12,11,8
947,225,29,7,8
948,223,37,-14,14
949,225,32,-6,19
950,205,42,-2,16
951,216,20,7,15
952,206,25,6,28
953,187,47,-4,32
954,224,35,0,43
955,314,35,15,53
956,416,87,0,73
957,645,142,1,67
958,1016,196,34,49
959,810,131,31,45
960,633,85,20,40
961,640,78,24,27
962,668,65,20,25
963,658,87,3,29
964,733,60,13,24
965,745,96,0,25
966,789,115,9,24
967,829,98,26,17
968,879,119,6,20
969,913,144,8,22
970,960,170,3,23
971,1056,185,3,20
972,1090,202,0,23
973,1031,201,2,17
974,914,190,-4,27
975,864,139,0,24
976,893,106,16,21
977,1098,107,-1,30
978,1411,109,12,23
979,1712,171,5,25
980,1845,213,13,18
981,1695,285,3,21
982,1358,309,5,19
983,1083,290,26,13
984,985,265,-7,30
985,1142,193,15,14
986,1465,133,22,18
987,1796,143,15,15
988,1971,182,-8,24
989,1840,268,-13,27
990,1626,305,4,23
991,1373,306,14,16
992,1134,303,-2,16
993,1002,244,7,15
994,885,207,-6,16
995,843,96,24,11
996,783,90,29,9
997,843,110,-9,24
998,1044,106,-21,31
999,1319,123,-5,23
1000,1680,115,-5,21
1001,2114,76,20,10
1002,2345,136,-21,22
1003,2448,96,-4,21
1004,2299,83,-16,24
1005,2091,110,-19,24
1006,1770,111,-2,18
1007,1529,70,-3,23
1008,1272,84,-4,21
1009,1053,101,-5,17
1010,955,61,7,16
1011,857,78,2,11
1012,854,56,25,10
1013,890,87,2,13
1014,965,110,1,19
1015,1095,118,0,17
1016,1272,130,-8,18
1017,1435,170,-14,28
1018,1518,188,4,15
1019,1531,160,-7,19
1020,1423,161,-27,29
1021,1249,140,-11,23
1022,1117,98,1,25
1023,1030,115,7,13
1024,969,127,-10,18
1025,987,93,4,14
1026,982,100,0,15
1027,958,86,2,21
1028,895,103,3,24
1029,850,91,12,19
1030,805,116,-14,25
1031,791,124,-13,21
1032,786,135,4,9
1033,794,131,11,12
1034,845,103,10,18
1035,856,145,7,17
1036,907,115,31,8
1037,921,169,-11,25
1038,963,177,-5,25
1039,997,189,-10,28
1040,997,236,1,33
1041,1054,245,-5,31
1042,1106,262,21,28
