Position,ReactionChannel#1,SequenceChannel#1,SequenceChannel#2,SizeMarker
1128,2528,470,148,290
1129,2462,479,89,288
1130,2484,399,115,261
1131,2474,430,114,205
1132,2594,408,121,162
1133,2721,422,155,133
1134,2914,456,161,129
1135,3176,522,164,183
1136,3326,589,194,202
1137,3626,582,217,231
1138,3917,635,156,287
1139,4271,679,163,268
1140,4819,651,173,228
1141,5480,703,151,169
1142,6283,689,165,126
1143,7172,747,149,104
1144,8171,776,186,64
1145,9546,980,133,63
1146,12693,1183,100,45
1147,19121,1617,137,42
1148,31135,2841,231,-26
1149,32767,2519,10723,-2062
1150,32767,-1358,16349,3241
1151,32767,-64,14337,12630
1152,32767,1598,11508,20186
1153,32767,1724,10567,24139
1154,32767,1472,10387,25928
1155,32767,1364,10320,26651
1156,32767,1420,10337,26396
1157,32767,1647,10493,24833
1158,32767,1732,11021,22043
1159,32767,948,12684,17023
1160,32767,157,14040,13413
1161,32767,293,13811,14022
1162,32767,1318,12049,18687
1163,32767,1828,10618,23549
1164,32767,1487,10387,25898
1165,32767,1319,10315,26823
1166,32767,1334,10317,26762
1167,32767,1566,10450,25305
1168,32767,1709,11049,21964
1169,32767,336,13714,14315
1170,32767,-1443,16467,3483
1171,32767,2604,10571,-2230
1172,29607,3920,-293,34
1173,19215,2759,-189,39
1174,14429,2073,-57,23
1175,11911,1639,14,57
1176,10357,1477,14,64
1177,9227,1226,100,22
1178,8288,1116,87,15
1179,7466,945,82,38
1180,6688,798,100,28
1181,6107,717,53,37
1182,5615,565,82,38
1183,5129,499,93,35
1184,4631,475,61,55
1185,4189,472,42,49
1186,3892,441,16,60
1187,3577,434,57,40
1188,3425,405,62,34
1189,3366,402,79,26
1190,3316,382,72,34
1191,3332,412,71,38
1192,3311,401,113,32
1193,3239,350,103,40
1194,3081,370,102,40
1195,2860,322,84,42
1196,2597,306,93,31
1197,2344,266,69,40
1198,2083,253,66,44
1199,1899,234,54,40
1200,1829,192,60,43
1201,1752,227,70,37
1202,1704,212,54,42
1203,1770,204,50,42
1204,1844,226,35,45
1205,1941,230,51,34
