Position,ReactionChannel#1,SequenceChannel#1,SequenceChannel#2,SizeMarker
801,195,-32,63,-10
802,170,11,1,17
803,163,-11,48,-6
804,166,-23,48,3
805,113,-6,37,-2
806,62,28,2,8
807,49,21,14,1
808,64,-6,45,0
809,75,-10,40,1
810,96,0,16,12
811,127,-6,45,-4
812,195,11,11,7
813,271,-6,32,-3
814,334,9,20,0
815,399,11,14,5
816,433,24,23,-3
817,432,-2,32,-8
818,392,19,12,8
819,396,-4,40,0
820,343,9,33,-7
821,286,-1,42,-1
822,258,2,25,3
823,225,-7,23,8
824,207,-8,41,-4
825,166,6,16,5
826,146,-5,36,-5
827,130,-2,21,-2
828,120,11,21,-3
829,134,-14,52,-6
830,141,2,38,-5
831,177,-1,44,-4
832,202,25,9,0
833,242,25,0,6
834,293,0,48,1
835,356,16,35,0
836,386,34,20,0
837,422,36,29,3
838,429,31,41,-7
839,452,14,44,-6
840,400,45,2,8
841,405,3,48,-8
842,400,30,16,11
843,437,-5,41,-4
844,458,2,35,-3
845,483,3,47,-9
846,446,0,33,-8
847,341,16,22,6
848,265,5,30,0
849,173,11,24,4
850,133,-21,57,-1
851,95,-20,52,-1
852,81,-4,32,2
853,57,18,1,12
854,73,-15,24,5
855,87,-21,40,1
856,78,-3,32,2
857,89,4,18,4
858,111,3,32,0
859,160,36,-2,11
860,232,9,31,-5
861,325,7,20,5
862,393,15,45,-3
863,428,18,40,7
864,462,-7,45,-8
865,445,36,29,0
866,476,21,51,-1
867,544,32,39,-4
868,595,24,58,-7
869,624,-4,75,-13
870,564,14,35,5
871,505,39,-4,13
872,526,11,28,5
873,522,35,17,7
874,595,38,16,2
875,599,33,25,4
876,558,38,18,-1
877,556,29,30,-2
878,619,16,35,-11
879,850,29,43,-15
880,1223,21,47,-10
881,1679,13,35,0
882,1950,73,34,-10
883,1960,84,30,0
884,1766,57,41,-14
885,1320,89,23,0
886,947,54,51,-5
887,579,24,45,-8
888,332,42,7,2
889,194,21,25,4
890,120,24,-2,12
891,100,-8,34,-2
892,85,6,26,-1
893,75,10,24,-1
894,91,13,22,-2
895,101,10,18,4
896,136,-11,34,3
897,164,-14,33,-3
898,152,22,12,7
899,153,5,27,1
900,160,18,0,1
901,162,4,19,4
902,154,16,-4,11
903,156,-19,56,-13
904,152,-28,63,-13
905,139,0,29,2
906,147,-15,47,0
907,159,5,18,1
908,203,-19,43,-1
909,234,-17,58,-5
910,286,5,14,6
911,321,14,26,-2
912,357,8,16,4
913,395,26,14,3
914,407,33,18,-1
915,415,-7,74,-11
916,399,5,45,0
917,367,13,57,-2
918,345,0,44,3
919,294,3,58,-3
920,274,-3,50,-9
921,252,-31,75,-8
922,215,7,32,0
923,174,9,25,4
924,171,7,40,-2
925,171,-14,49,-3
926,166,-3,16,3
927,155,-2,17,4
928,156,-10,29,-3
929,138,10,22,0
930,143,-1,35,-8
931,146,-3,42,-5
932,151,-12,27,5
933,125,16,17,6
934,130,-1,20,13
935,118,8,13,0
936,104,13,12,4
937,108,5,27,1
938,100,3,10,9
939,99,-6,30,-1
940,84,-1,31,0
941,91,-18,49,-5
942,95,-22,30,6
943,81,-9,17,9
944,85,4,10,2
945,72,-3,15,2
946,88,1,18,7
947,85,7,21,4
948,104,-7,17,5
949,124,-31,51,0
950,139,-12,39,0
951,156,-4,43,-9
952,194,0,30,0
953,225,-3,36,-7
954,292,-16,63,-6
955,325,-6,38,9
956,363,-17,71,-5
957,392,0,46,0
958,441,-10,62,-4
959,460,0,51,0
960,489,-13,59,-2
961,472,21,27,2
962,470,33,10,-2
963,464,17,31,5
964,448,2,47,-1
965,403,36,33,-3
966,380,17,38,0
967,343,50,17,5
968,343,-8,69,-10
969,324,25,30,3
970,310,31,31,3
971,330,27,26,8
972,406,28,26,7
973,568,35,44,2
974,892,65,52,2
975,1146,139,25,16
976,925,96,63,-7
977,851,81,29,8
978,937,64,41,9
979,983,71,34,10
980,1044,65,49,-3
981,1013,94,17,10
982,915,89,22,10
983,826,59,55,-1
984,666,65,49,2
985,522,57,68,-15
986,428,40,59,-4
987,375,41,44,6
988,326,50,22,2
989,337,20,37,-4
990,330,22,42,6
991,347,10,62,-12
992,368,20,28,12
993,425,25,54,1
994,574,30,64,-8
995,826,54,32,6
996,1105,101,49,-3
997,1306,136,46,2
998,1289,171,57,1
999,1141,181,57,-8
1000,953,164,46,-15
1001,841,192,45,0
1002,876,157,55,-1
1003,1004,162,40,6
1004,1075,149,39,3
1005,1157,144,53,-1
1006,1230,118,47,1
1007,1301,141,82,-10
1008,1422,174,29,-6
1009,1624,191,62,-4
1010,1922,231,50,3
1011,2225,279,56,3
1012,2311,315,40,-16
1013,2149,281,67,-17
1014,1768,261,54,-2
1015,1391,242,44,-5
1016,1042,158,50,-3
1017,854,126,20,-1
1018,780,90,20,0
1019,734,76,30,7
1020,746,75,14,9
1021,755,54,54,-9
1022,807,75,28,-4
1023,847,88,-5,14
1024,984,72,50,1
1025,1177,111,80,-8
1026,1335,145,56,0
1027,1521,187,84,-7
1028,1644,203,65,6
1029,1621,186,45,-2
1030,1470,157,29,7
1031,1293,106,60,0
1032,1133,85,61,-8
1033,1062,89,25,1
1034,1083,40,58,4
1035,1048,85,28,12
1036,1060,67,32,9
1037,1003,62,44,9
1038,946,40,63,4
1039,859,91,16,5
1040,809,66,34,8
1041,755,56,53,2
1042,751,50,64,-5
1043,743,55,40,3
1044,708,65,41,5
1045,763,61,46,7
1046,802,74,17,16
1047,849,62,49,6
1048,867,83,47,1
1049,935,68,17,18
1050,968,62,40,9
1051,1019,49,72,-5
1052,1035,88,24,12
1053,1060,57,50,6
1054,1082,51,41,12
1055,1085,66,35,23
1056,1086,69,52,8
1057,1102,90,16,27
1058,1145,75,32,27
1059,1171,92,23,38
1060,1260,94,38,39
1061,1375,49,86,24
1062,1479,124,33,34
1063,1623,133,14,38
1064,1681,140,56,16
1065,1759,129,62,6
1066,1697,139,67,10
1067,1687,134,89,13
1068,1638,193,53,10
1069,1722,111,89,11
1070,1754,171,62,10
1071,1824,176,77,10
1072,1971,150,80,12
1073,2012,212,48,27
1074,2115,199,54,31
1075,2209,223,61,35
1076,2258,222,48,55
1077,2251,205,34,68
1078,2339,172,101,67
1079,2314,258,41,93
1080,2400,234,79,84
1081,2448,227,121,56
1082,2583,252,79,75
1083,2639,276,99,69
1084,2741,318,86,78
1085,2792,321,125,101
1086,2852,371,84,137
