Position,ReactionChannel#1,SequenceChannel#1,SequenceChannel#2,SizeMarker
1036,1531,189,74,-11
1037,1695,223,54,-2
1038,1778,213,88,-10
1039,1697,205,46,4
1040,1511,144,53,-1
1041,1343,125,40,1
1042,1223,77,58,5
1043,1174,78,59,-7
1044,1210,40,74,-8
1045,1219,58,64,-1
1046,1215,35,68,-2
1047,1155,73,42,6
1048,1054,64,49,0
1049,1013,40,54,4
1050,952,43,62,-1
1051,889,42,75,-6
1052,835,44,64,2
1053,826,36,68,6
1054,815,64,64,-12
1055,834,71,70,-5
1056,894,62,78,-6
1057,939,75,33,6
1058,968,69,55,-6
1059,1014,76,57,-5
1060,1047,71,67,-4
1061,1087,44,83,-9
1062,1111,58,71,-9
1063,1137,24,80,-6
1064,1156,52,70,3
1065,1164,52,72,5
1066,1204,56,61,7
1067,1210,56,84,4
1068,1205,83,53,14
1069,1262,62,69,28
1070,1322,87,63,17
1071,1424,85,56,31
1072,1571,118,43,21
1073,1683,110,77,11
1074,1806,119,56,19
1075,1855,96,89,8
1076,1810,151,53,18
1077,1766,133,43,15
1078,1792,147,80,-1
1079,1812,175,59,12
1080,1901,136,93,2
1081,1919,180,89,1
1082,2039,175,89,-2
1083,2174,193,60,12
1084,2255,178,86,19
1085,2344,185,106,9
1086,2418,187,117,24
1087,2447,234,81,51
1088,2480,179,119,44
1089,2413,226,95,53
1090,2501,221,118,55
1091,2531,237,84,51
1092,2601,274,73,54
1093,2761,250,100,39
1094,2807,302,106,53
1095,2897,354,98,79
1096,2927,390,81,107
1097,2979,359,83,169
1098,3061,446,83,197
1099,3137,449,129,243
1100,3331,469,115,281
1101,3462,481,155,262
1102,3597,533,152,229
1103,3738,530,153,196
1104,3831,535,148,151
1105,3963,506,139,119
1106,4028,599,160,120
1107,4292,614,190,116
1108,4638,754,184,192
1109,5075,861,167,250
1110,5627,955,187,294
1111,6498,958,252,286
1112,7430,1085,220,247
1113,8557,1058,262,184
1114,9772,1136,217,129
1115,10690,1092,236,68
1116,11846,1202,189,45
1117,13735,1281,259,21
1118,17522,1762,195,5
1119,26909,2568,265,-19
1120,31998,5626,6937,-1770
1121,32767,-210,16244,2151
1122,32767,1387,13665,13699
1123,32767,2972,10545,22650
1124,32767,2553,9942,27024
1125,32767,1831,9978,29166
1126,32767,1468,9964,30076
1127,32767,1294,9956,30519
1128,32767,1419,9954,30270
1129,32767,1778,9962,29414
1130,32767,2389,9933,27734
1131,32767,2949,10068,25161
1132,32767,3078,10407,23106
1133,32767,3139,10138,24160
1134,32767,2714,9950,26584
1135,32767,2056,9949,28729
1136,32767,1637,9955,29762
1137,32767,1404,9956,30285
1138,32767,1479,9959,30093
1139,32767,1844,9971,29213
1140,32767,2597,9942,26970
1141,32767,2958,10720,21981
1142,32767,811,14557,11347
1143,32767,-306,16480,238
1144,31970,5883,5779,-1582
1145,29832,3790,70,-11
1146,23759,2877,96,4
1147,20407,2547,125,-1
1148,17934,2246,92,0
1149,15851,2005,156,-9
1150,14206,1849,162,-8
1151,12726,1647,214,7
1152,11724,1484,185,73
1153,10807,1330,183,78
1154,9946,1142,302,43
1155,9040,1085,186,56
1156,8343,994,180,68
1157,7705,936,230,37
1158,7261,957,207,50
1159,6795,994,177,66
1160,6613,894,185,70
1161,6339,955,153,57
1162,6176,867,180,57
1163,5998,851,210,33
1164,5850,789,218,36
1165,5619,716,207,48
1166,5414,709,185,55
1167,5210,687,182,53
1168,5039,628,225,51
1169,4764,618,174,51
1170,4522,599,135,59
1171,4279,573,131,45
1172,4011,491,150,46
1173,3725,502,109,50
1174,3607,453,123,43
1175,3511,438,109,37
1176,3540,446,87,39
1177,3568,423,103,30
1178,3596,454,118,25
1179,3614,409,118,30
1180,3527,390,123,29
1181,3397,414,107,36
