Position,ReactionChannel#1,SequenceChannel#1,SequenceChannel#2,SizeMarker
894,1735,32,78,-31
895,1660,51,58,-14
896,1365,86,37,-7
897,994,57,40,-7
898,661,17,58,-6
899,377,50,21,-4
900,221,15,54,-17
901,133,5,37,6
902,92,3,22,0
903,66,14,36,-9
904,81,-14,44,4
905,74,-6,46,0
906,99,-17,60,-10
907,106,-11,46,-6
908,115,-14,63,-15
909,132,-24,72,-8
910,140,-28,67,-14
911,140,6,10,3
912,140,-5,38,-6
913,133,0,40,-4
914,132,-3,42,-6
915,135,-21,55,1
916,122,-7,43,3
917,119,-10,51,-7
918,121,-18,66,-11
919,168,-37,76,-14
920,187,-28,63,-8
921,228,-41,87,-12
922,245,-10,48,-1
923,285,-10,55,-5
924,314,-10,59,-12
925,319,-1,73,-9
926,335,11,54,-10
927,331,-21,81,-21
928,298,17,36,-7
929,275,23,29,-6
930,255,2,50,-2
931,243,-4,43,-3
932,212,-12,49,1
933,179,10,45,-2
934,173,-5,53,-2
935,129,32,15,7
936,150,-13,48,-10
937,134,-10,51,-6
938,121,6,36,-3
939,116,12,16,0
940,118,-13,43,-2
941,111,7,26,0
942,123,-2,37,-13
943,108,0,39,-11
944,123,-21,57,-9
945,127,-31,68,-15
946,114,-23,61,-10
947,107,-20,49,-3
948,108,-28,57,-9
949,101,-27,71,-15
950,84,-12,51,-9
951,72,4,34,3
952,90,-41,69,-8
953,84,-15,50,-8
954,77,-25,69,-12
955,63,-2,40,-12
956,81,-38,76,-10
957,70,-24,65,-7
958,74,-10,59,-5
959,89,-25,66,-5
960,102,-21,55,-3
961,98,-14,49,-4
962,122,-11,42,-2
963,138,-14,60,-10
964,168,-33,79,-13
965,208,-25,56,-12
966,236,-9,46,-5
967,281,-1,36,1
968,303,-8,50,0
969,332,-8,63,-19
970,350,7,42,-2
971,383,7,53,-4
972,381,14,51,-11
973,386,12,53,-8
974,404,24,46,-2
975,472,11,42,0
976,545,13,70,-7
977,596,33,66,-10
978,607,81,59,-3
979,657,50,73,-2
980,545,63,53,9
981,426,47,46,2
982,388,45,31,4
983,413,28,56,9
984,467,45,52,0
985,564,22,74,-2
986,629,23,78,-12
987,689,34,69,-7
988,685,79,28,5
989,673,50,58,-5
990,636,32,54,-1
991,568,47,53,1
992,459,34,61,-5
993,392,29,72,-8
994,310,62,33,6
995,268,40,42,-6
996,247,19,58,-8
997,240,15,48,-7
998,247,25,47,-2
999,236,-1,69,-5
1000,261,14,42,-1
1001,285,9,61,-2
1002,356,21,50,-5
1003,524,24,55,-6
1004,759,36,74,-10
1005,944,83,73,-5
1006,1011,112,52,2
1007,952,134,62,4
1008,838,127,43,3
1009,681,129,50,0
1010,652,144,36,3
1011,697,133,54,-3
1012,826,120,50,-2
1013,879,99,82,-22
1014,922,106,56,-9
1015,937,121,55,-7
1016,1043,119,49,-2
1017,1143,132,52,-3
1018,1348,164,44,-5
1019,1659,172,77,-13
1020,1865,239,57,3
1021,1899,209,70,-7
1022,1716,200,45,-1
1023,1335,174,50,2
1024,962,148,45,-1
1025,715,104,63,-2
1026,573,66,57,0
1027,534,51,50,-2
1028,527,23,67,-7
1029,529,29,60,-4
1030,540,39,43,1
1031,601,31,55,-3
1032,680,34,76,-11
1033,806,75,39,8
1034,980,90,53,6
1035,1181,138,44,1
1036,1343,153,53,-2
1037,1352,172,61,-9
1038,1325,108,94,-6
1039,1158,126,59,-4
1040,1007,96,48,0
1041,898,67,66,-2
1042,815,63,64,1
1043,818,53,44,7
1044,848,32,51,-5
1045,806,11,77,-5
1046,723,37,63,-3
1047,670,61,21,14
1048,602,29,57,3
1049,551,38,44,1
1050,543,52,30,9
1051,517,52,34,8
1052,503,26,71,-5
1053,509,26,52,8
1054,520,53,46,4
1055,532,57,55,-3
1056,562,34,66,-3
1057,584,56,38,1
1058,608,70,21,6
1059,655,24,72,-5
1060,676,81,29,7
1061,707,38,58,-6
1062,756,34,72,-8
1063,808,42,45,11
1064,854,42,39,14
1065,859,56,42,15
1066,908,27,65,14
1067,916,29,75,18
1068,903,47,62,14
1069,970,48,66,23
1070,1020,49,67,23
1071,1104,79,52,25
1072,1170,89,49,31
1073,1240,91,44,19
1074,1266,94,70,9
1075,1293,79,66,16
1076,1259,95,64,11
1077,1257,104,56,6
1078,1309,119,68,14
1079,1365,94,85,7
1080,1431,120,70,10
1081,1542,109,83,8
1082,1608,144,65,11
1083,1700,130,61,20
1084,1771,140,73,25
1085,1835,127,96,35
1086,1867,108,104,56
1087,1860,137,109,52
1088,1895,161,66,75
1089,1900,177,67,76
1090,1990,155,94,59
1091,2037,207,54,69
1092,2125,184,77,49
1093,2151,243,79,54
1094,2220,243,103,74
1095,2249,239,114,107
1096,2229,289,78,151
1097,2329,286,89,191
1098,2457,326,90,250
1099,2615,292,122,261
1100,2851,377,108,264
1101,3050,388,126,237
1102,3232,434,121,194
1103,3357,439,116,151
1104,3467,430,140,120
1105,3510,477,123,127
1106,3735,464,145,148
1107,4056,565,98,218
1108,4604,634,135,238
1109,5356,711,163,279
1110,6215,746,214,283
1111,7164,811,257,259
1112,8146,864,217,217
1113,8850,886,219,158
1114,9501,876,236,103
1115,9976,953,153,65
1116,11134,1023,191,45
1117,13734,1296,191,24
1118,20097,1745,269,2
1119,32429,3897,912,-235
1120,32767,1578,13876,-1396
