Position,ReactionChannel#1,SequenceChannel#1,SequenceChannel#2,SizeMarker
1114,2397,365,119,145
1115,2325,316,104,135
1116,2313,345,136,101
1117,2404,319,147,102
1118,2500,350,132,124
1119,2625,400,154,144
1120,2784,409,160,196
1121,2900,510,139,265
1122,3082,533,132,319
1123,3286,606,140,361
1124,3499,632,177,376
1125,3845,625,186,379
1126,4088,695,208,317
1127,4256,703,191,292
1128,4288,739,190,234
1129,4230,652,216,191
1130,4168,665,182,205
1131,4202,653,181,234
1132,4520,716,158,287
1133,5041,762,184,346
1134,5816,852,203,367
1135,6833,990,205,371
1136,7801,951,247,336
1137,8703,1039,275,266
1138,9488,1088,273,195
1139,10017,1050,286,125
1140,10571,1069,224,109
1141,12040,1192,213,64
1142,15546,1352,275,40
1143,23621,2157,309,38
1144,32238,6112,2702,-774
1145,32767,86,15336,-431
1146,32767,-405,15701,8517
1147,32767,1773,12218,17731
1148,32767,2651,10198,24057
1149,32767,2254,9988,26533
1150,32767,1913,9957,27807
1151,32767,1828,9959,28080
1152,32767,1971,9953,27673
1153,32767,2337,10010,26205
1154,32767,2652,10327,23534
1155,32767,1980,11920,18483
1156,32767,1258,13176,15201
1157,32767,1543,12687,16473
1158,32767,2551,10815,21605
1159,32767,2501,10081,25270
1160,32767,2087,9944,27360
1161,32767,1858,9955,28014
1162,32767,1922,9952,27840
1163,32767,2257,9966,26712
1164,32767,2663,10246,23881
1165,32767,1453,12813,16205
1166,32767,-614,16149,5419
1167,32767,1938,12743,-2173
1168,30538,4014,488,-86
1169,20152,2542,208,13
1170,15190,2022,156,45
1171,12675,1632,236,10
1172,10858,1452,221,3
1173,9554,1271,177,38
1174,8546,1147,201,17
1175,7633,996,172,31
1176,6867,866,137,24
1177,6279,683,142,13
1178,5758,596,103,43
1179,5257,511,147,30
1180,4674,528,102,25
1181,4261,490,114,34
1182,3927,450,138,23
1183,3684,420,131,36
1184,3453,456,109,29
1185,3308,379,130,25
1186,3148,413,68,47
1187,3041,402,108,29
1188,2929,374,122,17
1189,2885,342,113,19
1190,2785,333,102,22
1191,2770,304,96,28
1192,2841,259,155,32
1193,2781,257,130,32
1194,2697,283,72,53
1195,2589,259,73,57
1196,2382,250,85,54
1197,2266,196,119,41
1198,2126,260,57,48
1199,2082,242,95,31
1200,2124,218,93,44
1201,2190,209,86,41
1202,2212,226,87,42
1203,2217,218,98,33
1204,2255,228,64,55
1205,2223,207,99,33
1206,2149,218,89,38
1207,2039,210,94,52
1208,1918,238,61,54
1209,1828,250,68,69
1210,1801,213,100,57
