Position,ReactionChannel#1,SequenceChannel#1,SequenceChannel#2,SizeMarker
1183,5137,412,175,87
1184,5430,410,169,92
1185,5708,451,183,80
1186,5925,427,259,62
1187,6096,518,227,88
1188,6211,467,273,81
1189,6148,562,247,97
1190,5918,641,223,109
1191,5688,687,247,94
1192,5515,729,210,115
1193,5459,732,231,105
1194,5618,723,249,83
1195,5791,675,251,94
1196,5871,684,260,100
1197,5818,744,210,101
1198,5769,727,197,107
1199,5674,713,231,83
1200,5666,730,181,99
1201,5831,759,194,92
1202,6060,786,222,81
1203,6461,746,227,73
1204,6931,782,220,97
1205,7479,795,205,109
1206,8336,793,245,103
1207,9826,846,209,114
1208,13051,690,297,109
1209,19082,666,327,123
1210,30461,435,419,138
1211,31295,4818,7597,-1772
1212,32671,-1088,16754,703
1213,32633,-691,15839,8698
1214,32176,1230,12871,16150
1215,31997,2079,11268,20549
1216,31987,2268,10645,22787
1217,32024,2211,10533,23543
1218,32002,2241,10577,23237
1219,31955,2264,10851,21873
1220,32014,1860,11866,18611
1221,32394,276,14405,12508
1222,32723,-1208,16751,4169
1223,32133,1044,13831,-1343
1224,31238,5798,3668,-712
1225,31752,1446,576,281
1226,26667,1400,433,299
1227,23771,1426,519,234
1228,21895,1599,438,238
1229,19879,1647,479,160
1230,17953,1864,367,202
1231,15857,2008,375,150
1232,13885,2218,367,161
1233,12088,2475,306,182
1234,10616,2795,217,228
1235,9422,3175,267,241
1236,8495,3877,189,283
1237,7813,5107,124,287
1238,7290,7190,91,291
1239,6967,10681,91,292
1240,6683,15849,47,300
1241,6395,23253,25,290
1242,7224,27927,2216,193
1243,9604,23835,7981,668
1244,11613,20911,10450,3088
1245,13055,18958,11950,5142
1246,13583,18674,11754,6714
1247,13461,18799,11723,6846
1248,12414,19561,11842,5442
1249,10664,21577,10715,3440
1250,8393,24626,8452,1297
1251,5844,29011,3342,353
1252,3798,27610,341,44
1253,3752,20371,309,76
1254,3747,14514,375,44
1255,3663,10585,278,81
1256,3589,8069,188,109
1257,3561,6339,264,77
1258,3513,5317,220,101
1259,3496,4785,198,116
1260,3462,4509,205,81
1261,3477,4234,211,104
1262,3440,4056,212,111
1263,3429,3881,228,88
1264,3393,3727,225,85
1265,3378,3579,234,89
1266,3347,3484,245,89
1267,3277,3426,228,96
1268,3154,3411,198,102
1269,3002,3275,217,81
1270,2858,3095,207,74
1271,2671,2931,155,85
1272,2497,2758,202,60
1273,2314,2738,132,94
1274,2256,2764,164,67
1275,2174,2912,137,71
