Position,ReactionChannel#1,SequenceChannel#1,SequenceChannel#2,SizeMarker
944,241,34,91,10
945,236,26,96,9
946,204,43,80,18
947,182,55,68,10
948,164,45,74,1
949,169,31,77,8
950,134,40,77,1
951,133,34,75,17
952,101,22,82,9
953,98,37,73,9
954,107,16,70,17
955,105,2,80,10
956,93,19,59,22
957,98,15,71,8
958,80,8,72,21
959,103,-10,79,12
960,96,-7,80,9
961,74,4,79,15
962,87,0,84,4
963,87,-1,80,13
964,80,9,69,13
965,87,6,79,11
966,83,0,71,10
967,93,4,64,11
968,93,9,69,15
969,109,-5,73,15
970,105,-1,80,18
971,123,0,75,16
972,120,10,77,15
973,137,-3,85,10
974,154,-21,92,9
975,148,7,82,9
976,162,13,83,11
977,180,-4,92,9
978,173,30,71,19
979,196,31,60,22
980,219,22,75,9
981,222,23,78,16
982,231,19,90,16
983,238,16,100,1
984,238,39,78,20
985,247,47,81,17
986,270,54,96,12
987,313,61,101,9
988,378,125,70,27
989,445,219,104,15
990,462,246,114,29
991,318,129,73,31
992,323,43,105,14
993,300,57,89,14
994,325,49,102,3
995,320,55,89,22
996,339,48,98,9
997,338,67,88,8
998,363,48,97,5
999,371,61,95,12
1000,392,96,87,14
1001,433,123,79,22
1002,471,179,63,23
1003,529,216,87,12
1004,559,285,83,15
1005,600,386,101,14
1006,642,491,83,16
1007,635,585,82,19
1008,639,676,96,16
1009,601,730,100,0
1010,604,722,100,14
1011,608,681,105,12
1012,667,648,82,18
1013,787,539,115,6
1014,973,436,105,10
1015,1220,297,136,5
1016,1497,249,102,10
1017,1683,157,116,9
1018,1706,138,112,10
1019,1453,145,102,13
1020,1134,126,101,13
1021,799,145,102,13
1022,666,173,107,14
1023,720,251,82,16
1024,927,268,125,12
1025,1144,380,102,17
1026,1311,491,116,14
1027,1448,553,97,23
1028,1587,486,109,22
1029,1609,454,101,16
1030,1564,323,117,8
1031,1489,260,116,18
1032,1455,153,128,14
1033,1319,172,103,12
1034,1172,162,110,8
1035,979,146,104,18
1036,789,146,110,12
1037,659,127,114,6
1038,577,136,109,11
1039,543,155,116,3
1040,525,165,96,18
1041,492,209,73,18
1042,489,206,97,13
1043,510,209,97,11
1044,555,237,103,16
1045,625,268,98,19
1046,686,283,112,6
1047,766,266,106,6
1048,848,243,111,17
1049,875,206,109,11
1050,849,212,98,20
1051,802,158,120,10
1052,770,183,92,13
1053,685,172,119,8
1054,630,194,81,24
1055,601,165,99,29
1056,544,171,96,21
1057,529,175,89,30
1058,511,148,104,14
1059,508,151,109,13
1060,504,147,129,-1
1061,521,190,79,32
1062,564,175,128,-2
1063,636,225,76,21
1064,679,238,104,14
1065,717,280,82,21
1066,773,258,132,8
1067,777,296,101,14
1068,745,334,84,19
1069,700,325,94,20
1070,664,308,88,17
1071,597,307,97,17
1072,575,249,114,15
1073,584,196,122,18
1074,619,174,106,13
1075,656,170,126,13
1076,703,164,104,17
1077,744,158,115,5
1078,749,182,102,18
1079,753,184,123,16
1080,739,221,100,15
1081,766,203,109,20
1082,745,193,128,7
1083,734,215,94,18
1084,742,201,106,14
1085,712,173,109,19
1086,687,162,125,10
1087,635,201,94,19
1088,662,161,97,22
1089,632,183,94,27
1090,646,182,116,13
1091,693,190,121,18
1092,745,215,111,20
1093,783,241,121,9
1094,860,263,98,18
1095,911,272,99,23
1096,942,239,133,15
1097,953,279,119,14
1098,997,260,129,8
1099,1022,278,95,25
1100,1055,298,100,19
1101,1103,253,126,16
1102,1149,295,142,11
1103,1232,290,122,26
1104,1282,266,130,17
1105,1321,299,127,12
1106,1336,303,101,33
1107,1327,326,113,19
1108,1374,282,144,6
1109,1421,301,136,6
1110,1517,275,137,12
1111,1599,294,127,14
1112,1689,290,132,19
1113,1775,275,139,14
1114,1817,309,150,20
1115,1841,307,120,32
1116,1888,308,146,31
1117,1889,321,149,28
1118,1858,336,123,46
1119,1881,346,134,37
1120,1903,330,166,30
1121,1972,346,159,38
1122,2047,331,172,36
1123,2140,379,148,47
1124,2213,353,179,28
1125,2316,335,201,29
1126,2360,406,199,12
1127,2491,436,208,10
1128,2684,533,181,20
1129,2971,539,221,9
1130,3296,661,215,2
