Position,ReactionChannel#1,SequenceChannel#1,SequenceChannel#2,SizeMarker
907,123,-16,103,6
908,116,8,82,13
909,126,10,86,10
910,135,-17,97,15
911,132,1,90,9
912,128,-3,98,9
913,125,9,81,16
914,133,-7,90,20
915,143,-13,99,12
916,138,0,67,26
917,130,13,83,19
918,141,-30,93,14
919,144,-4,82,25
920,129,11,71,23
921,132,5,80,19
922,136,-12,87,16
923,140,-12,80,19
924,126,11,76,24
925,135,-6,88,11
926,142,-7,86,15
927,144,2,79,17
928,163,-3,81,17
929,193,-15,105,1
930,210,-13,111,11
931,235,-19,109,11
932,259,22,73,12
933,309,9,104,10
934,338,27,92,14
935,352,27,95,14
936,395,29,91,12
937,407,31,95,19
938,404,50,76,18
939,392,34,105,12
940,390,51,94,21
941,359,48,115,2
942,339,65,82,18
943,303,40,97,12
944,264,54,106,11
945,226,59,103,5
946,215,26,98,16
947,197,46,72,24
948,181,11,110,12
949,160,33,83,18
950,147,29,101,14
951,124,28,94,3
952,134,26,66,33
953,136,-4,102,10
954,130,-6,117,17
955,133,1,108,19
956,111,15,72,27
957,107,8,90,18
958,118,-2,89,19
959,113,-3,100,11
960,117,0,89,18
961,121,-11,97,18
962,123,-5,96,18
963,136,-8,94,14
964,132,-3,94,17
965,138,1,95,21
966,156,4,94,16
967,164,7,84,15
968,188,0,110,3
969,178,2,102,19
970,220,14,80,25
971,225,-4,116,12
972,235,8,94,18
973,256,14,88,16
974,281,8,98,17
975,301,24,85,28
976,319,44,86,23
977,379,45,100,21
978,447,76,100,26
979,695,108,97,27
980,1093,267,112,44
981,1053,395,131,45
982,526,235,94,39
983,410,105,121,20
984,387,81,100,27
985,395,61,103,19
986,415,49,117,23
987,415,66,122,13
988,438,57,115,14
989,449,62,114,23
990,476,61,119,19
991,503,86,112,18
992,547,104,86,29
993,589,126,117,15
994,666,199,101,18
995,732,299,84,30
996,819,371,126,11
997,890,526,108,18
998,979,650,102,23
999,1033,757,100,13
1000,1058,787,125,17
1001,1052,850,111,23
1002,1007,805,126,11
1003,980,725,124,17
1004,978,621,111,14
1005,1059,514,129,9
1006,1207,434,111,18
1007,1421,324,123,18
1008,1740,237,135,16
1009,2110,192,121,18
1010,2339,178,103,35
1011,2495,142,135,7
1012,2389,147,133,13
1013,2105,137,126,26
1014,1676,162,119,14
1015,1244,188,129,21
1016,998,190,124,35
1017,967,200,121,29
1018,1153,311,114,30
1019,1595,369,140,17
1020,1994,493,133,32
1021,2359,565,126,34
1022,2558,546,136,29
1023,2637,508,125,32
1024,2565,381,144,20
1025,2498,316,107,38
1026,2423,195,131,38
1027,2306,204,120,37
1028,2127,161,142,20
1029,1849,175,119,22
1030,1447,167,148,7
1031,1141,171,120,21
1032,952,177,101,26
1033,848,191,114,19
1034,799,171,123,22
1035,790,159,146,11
1036,764,215,111,21
1037,781,234,102,21
1038,787,241,121,14
1039,871,266,125,13
1040,976,241,129,24
1041,1063,240,131,30
1042,1136,248,120,33
1043,1193,205,135,31
1044,1204,182,145,20
1045,1157,192,137,16
1046,1092,192,127,17
1047,1032,173,136,17
1048,972,213,113,19
1049,897,197,136,21
1050,827,227,106,23
1051,807,192,113,29
1052,820,187,110,29
1053,786,186,135,19
1054,810,176,133,19
1055,816,204,121,22
1056,835,231,85,39
1057,884,225,125,18
1058,992,232,123,28
1059,1047,244,133,20
1060,1093,289,111,30
1061,1102,287,120,23
1062,1046,311,130,17
1063,1041,348,104,34
1064,984,339,114,21
1065,922,318,132,28
1066,877,306,138,18
1067,921,233,136,18
1068,951,260,104,31
