Position,ReactionChannel#1,SequenceChannel#1,SequenceChannel#2,SizeMarker
960,83,-10,68,-5
961,98,-14,69,0
962,95,-34,79,-5
963,84,-6,66,-7
964,81,1,57,1
965,93,-27,73,-4
966,72,-2,68,5
967,72,-15,73,-3
968,68,12,42,10
969,79,-18,66,2
970,66,11,45,0
971,69,0,50,7
972,87,-23,68,3
973,96,-15,63,14
974,102,-22,71,0
975,118,-1,60,4
976,138,-19,84,-4
977,154,-3,69,-8
978,179,-20,86,-5
979,205,0,75,-6
980,229,4,64,1
981,242,7,65,-7
982,270,0,72,0
983,281,0,71,2
984,281,24,46,13
985,295,8,57,14
986,263,20,66,-1
987,263,15,61,5
988,252,38,35,20
989,225,26,64,-3
990,227,18,66,1
991,216,9,76,-1
992,196,2,72,3
993,178,29,52,16
994,170,25,58,3
995,138,43,56,5
996,154,16,58,13
997,118,40,47,20
998,124,30,45,13
999,112,30,55,7
1000,115,11,58,4
1001,124,-4,88,-6
1002,105,20,66,9
1003,109,20,73,-4
1004,111,5,81,-3
1005,110,24,59,12
1006,114,6,74,3
1007,104,9,70,5
1008,106,20,65,-2
1009,126,0,71,9
1010,124,16,56,5
1011,131,30,46,2
1012,145,-2,75,7
1013,139,36,67,3
1014,173,16,58,10
1015,167,35,58,4
1016,186,30,71,3
1017,199,21,77,-1
1018,220,17,71,-4
1019,227,18,74,5
1020,223,56,40,8
1021,246,17,75,2
1022,254,13,79,0
1023,262,8,81,6
1024,268,12,67,11
1025,250,26,80,1
1026,271,29,80,-1
1027,269,21,78,4
1028,261,27,83,-1
1029,246,51,68,11
1030,268,30,86,-2
1031,275,45,68,8
1032,273,59,50,12
1033,262,46,68,2
1034,269,48,70,6
1035,281,31,78,7
1036,279,3,101,-1
1037,259,39,78,6
1038,260,37,76,7
1039,263,50,65,14
1040,257,29,94,0
1041,264,30,76,5
1042,259,56,69,10
1043,279,58,67,7
1044,303,66,60,10
1045,326,81,79,16
1046,410,101,98,15
1047,607,209,96,27
1048,835,165,91,34
