Position,ReactionChannel#1,SequenceChannel#1,SequenceChannel#2,SizeMarker
758,27,6,55,25
759,31,-2,57,23
760,44,-11,47,22
761,31,10,36,32
762,30,-11,66,9
763,48,-25,67,14
764,28,-6,60,9
765,41,-11,46,17
766,31,-10,62,10
767,39,2,41,24
768,29,4,49,14
769,41,-14,53,14
770,31,0,45,17
771,39,0,47,14
772,30,-1,50,4
773,43,-17,68,12
774,34,-14,64,13
775,25,4,38,25
776,44,-19,60,13
777,38,-8,47,12
778,28,-22,73,15
779,34,-7,44,16
780,48,-21,50,4
781,32,-2,54,11
782,41,-3,38,15
783,39,-8,54,18
784,48,-19,59,14
785,44,-23,62,7
786,29,1,46,23
787,26,24,22,25
788,50,-19,54,19
789,32,-16,84,0
790,40,10,26,28
791,50,-13,65,8
792,46,-15,70,18
793,53,-27,57,17
794,44,2,56,15
795,57,-12,66,13
796,50,20,29,27
797,67,-19,79,7
798,68,-19,70,12
799,60,16,37,19
800,56,5,66,1
801,56,-6,61,15
802,48,5,52,20
803,57,-17,73,14
804,47,-6,72,6
805,56,-24,70,14
806,50,-5,60,17
807,49,-27,80,11
808,42,2,45,22
809,46,-7,59,5
810,53,-19,55,18
811,45,-21,73,10
812,50,-13,61,12
813,36,-2,62,7
814,44,-5,55,21
815,32,-15,69,16
816,53,-12,51,13
817,33,16,37,12
818,36,-18,65,13
819,48,-23,67,13
820,35,0,59,2
821,42,-5,60,3
822,39,-5,57,18
823,49,-14,69,12
824,43,-3,55,6
825,47,-23,73,11
826,48,-13,64,13
827,46,-1,50,18
828,42,-5,60,12
829,58,-16,66,3
830,34,20,29,16
831,52,-8,69,12
832,58,-12,68,8
833,60,-25,68,7
834,63,-21,52,20
835,40,-3,58,14
836,47,-15,57,15
837,53,-22,74,3
838,50,-11,64,6
839,47,-14,56,19
840,50,-9,62,9
841,45,-5,44,25
842,41,3,40,18
843,45,-10,50,9
844,53,-16,61,12
845,52,-7,64,17
846,49,13,48,10
847,75,-14,55,15
848,72,10,57,7
849,86,-4,74,2
850,104,-5,72,11
851,113,15,39,20
852,126,10,65,8
853,172,-9,69,14
854,170,43,42,23
855,188,9,62,10
856,192,17,61,9
857,211,0,69,7
858,197,12,81,6
859,238,20,70,9
860,287,47,65,19
861,387,80,48,22
862,483,124,56,20
863,652,139,68,10
864,786,124,93,12
865,868,148,91,4
866,929,131,73,14
867,863,117,71,21
868,743,80,85,16
869,615,47,83,10
870,451,48,76,12
871,334,31,64,14
872,234,22,79,6
873,188,17,64,14
874,147,10,69,5
875,130,0,68,16
876,128,2,67,10
877,133,0,53,25
878,141,-24,70,11
879,127,-1,70,7
880,127,-16,71,16
881,111,14,55,10
882,116,8,53,3
883,106,3,60,13
884,109,-12,72,2
885,116,-33,86,6
886,108,2,54,11
887,106,-2,64,0
888,99,-11,72,-1
889,105,7,51,15
890,111,1,65,10
891,118,15,55,9
892,119,23,62,8
893,145,17,58,10
894,148,28,45,22
895,160,0,71,14
896,158,25,59,7
897,167,16,74,8
898,173,31,38,23
899,175,1,60,15
900,175,-5,76,11
901,180,1,73,8
902,191,8,66,13
903,218,17,63,6
904,253,19,70,5
905,292,36,69,6
906,346,28,85,-2
907,384,19,78,6
908,395,46,62,11
909,402,55,69,8
910,426,47,67,9
911,436,70,61,11
912,508,66,67,20
913,586,91,75,12
914,682,99,66,7
915,769,110,75,18
916,801,105,92,4
917,789,112,76,0
918,714,94,90,0
919,559,102,66,14
920,433,95,64,12
921,297,91,60,2
922,225,65,56,6
923,171,30,76,3
924,144,29,68,3
925,120,28,49,10
926,104,29,48,14
927,110,22,59,4
928,113,3,61,7
929,106,-2,70,1
930,121,-9,64,8
931,112,0,57,9
932,114,-4,74,3
933,107,1,74,-5
934,131,-25,64,5
935,102,16,42,13
936,115,-1,67,0
937,108,-2,65,9
938,115,-11,67,8
939,106,0,55,11
940,112,-16,69,6
941,109,-11,65,12
942,97,-1,59,0
943,93,3,61,4
944,111,-3,52,5
945,105,1,46,18
946,101,-19,85,-1
947,116,-8,66,1
948,136,2,46,17
949,153,-29,87,0
950,180,-6,72,0
951,199,-5,63,-2
952,230,0,51,11
953,254,0,71,3
954,269,47,29,15
955,305,5,72,0
956,326,7,52,15
957,356,11,66,1
958,360,15,50,21
959,366,35,52,18
960,375,4,83,-2
961,382,10,59,20
962,374,11,68,3
963,389,13,72,2
964,369,13,77,9
965,354,4,76,11
966,329,21,62,3
967,324,16,79,0
968,303,15,62,4
969,277,9,75,0
970,259,10,85,-8
971,229,29,66,10
972,208,26,60,8
973,193,26,59,4
974,191,40,54,11
975,166,31,53,17
976,155,24,68,9
977,164,0,81,2
978,151,21,50,18
979,138,23,71,1
980,138,7,73,4
981,132,25,46,16
982,138,21,53,15
983,161,4,64,18
984,150,23,50,14
985,165,6,82,0
986,183,6,62,10
987,182,12,57,4
988,202,7,67,4
989,194,24,62,11
990,229,-2,83,3
991,247,2,66,6
992,247,12,64,17
993,260,12,63,11
994,275,13,67,6
995,263,24,66,2
996,286,35,51,6
997,296,-3,85,4
998,295,32,58,4
999,299,25,66,7
1000,311,27,55,22
1001,327,-1,91,9
1002,348,5,72,13
1003,339,21,80,5
1004,334,55,55,14
1005,347,33,70,0
1006,371,5,70,15
1007,356,39,45,20
1008,348,36,64,12
1009,349,30,81,9
1010,343,58,54,23
1011,341,39,65,17
1012,360,30,80,9
1013,335,69,66,24
1014,376,51,74,12
1015,434,65,88,19
1016,524,103,59,43
1017,733,149,99,51
1018,1087,347,113,86
1019,1147,236,138,73
1020,772,139,89,47
1021,707,114,93,39
1022,773,92,80,41
1023,837,78,100,37
1024,863,95,88,28
1025,886,93,96,21
1026,910,93,106,15
1027,932,136,92,24
1028,963,233,68,24
1029,1043,293,85,37
1030,1142,424,79,22
1031,1227,571,95,19
1032,1312,699,70,31
1033,1434,838,108,10
1034,1577,962,72,29
1035,1690,1000,84,33
1036,2017,884,99,22
1037,2581,697,106,38
1038,3357,473,147,48
1039,4239,311,169,37
1040,4734,183,154,52
1041,4586,100,159,43
1042,3683,111,120,52
1043,2581,114,104,50
1044,1750,118,109,33
1045,1360,210,88,35
1046,1455,252,82,24
1047,1788,270,99,36
1048,2195,325,103,40
1049,2562,392,125,32
1050,2942,473,114,51
1051,3294,478,117,53
1052,3496,459,128,40
1053,3484,394,108,57
1054,3319,280,165,21
1055,3129,193,135,37
1056,2853,210,90,45
1057,2444,160,109,28
1058,2015,143,111,27
1059,1587,131,91,35
1060,1275,137,97,27
1061,1079,134,83,27
1062,961,142,76,34
1063,913,130,94,16
1064,895,128,85,27
1065,875,119,114,19
1066,906,149,94,19
1067,963,173,77,31
1068,1079,176,120,16
1069,1254,196,110,24
1070,1431,212,93,38
1071,1601,239,97,29
1072,1724,243,75,30
1073,1772,162,133,23
1074,1728,197,92,28
1075,1613,159,113,23
1076,1474,168,94,29
1077,1346,166,80,31
1078,1237,151,91,30
1079,1106,159,90,27
1080,1041,155,92,26
1081,991,157,87,28
1082,969,150,74,33
1083,971,115,110,14
1084,1024,132,81,32
1085,1055,152,87,20
1086,1126,139,86,33
1087,1245,153,75,34
1088,1292,182,91,28
1089,1391,185,94,27
1090,1444,224,72,39
1091,1523,236,108,23
1092,1520,271,71,38
1093,1457,276,91,23
1094,1413,282,75,31
1095,1326,276,89,35
1096,1267,252,86,27
1097,1256,245,80,49
1098,1281,209,77,34
1099,1358,168,91,33
1100,1476,136,98,28
1101,1545,124,112,26
1102,1627,104,113,29
1103,1655,125,90,44
1104,1634,121,100,28
1105,1566,143,89,37
1106,1472,127,108,36
1107,1449,143,99,30
1108,1400,180,63,47
1109,1443,119,112,24
1110,1420,149,79,41
1111,1417,114,103,35
1112,1378,113,115,25
1113,1379,123,117,19
1114,1397,116,118,26
1115,1411,140,83,43
1116,1494,106,126,34
1117,1562,164,93,50
1118,1615,165,96,48
1119,1696,194,90,45
1120,1771,191,102,45
1121,1832,159,131,42
1122,1894,172,121,44
1123,1940,195,113,36
1124,1995,209,78,64
1125,2081,202,113,40
1126,2224,243,83,54
1127,2327,211,121,42
1128,2515,228,114,36
1129,2651,256,88,58
1130,2843,230,138,44
1131,3007,260,81,86
1132,3091,262,126,48
1133,3218,267,98,68
1134,3330,257,125,56
1135,3340,279,108,51
1136,3471,235,118,70
1137,3610,226,127,75
1138,3768,238,126,78
1139,3913,227,145,76
1140,4157,222,147,82
1141,4357,202,172,83
1142,4482,236,172,87
1143,4554,239,193,82
1144,4561,279,131,111
1145,4644,312,157,114
1146,4753,319,192,102
1147,5024,243,238,90
1148,5476,217,245,117
1149,6208,191,237,123
1150,7299,200,221,127
1151,8792,223,157,155
1152,10328,290,260,112
1153,11500,144,477,32
1154,12270,244,464,35
1155,12242,288,498,39
1156,11613,366,442,22
1157,10729,528,212,117
1158,10004,359,201,164
1159,9501,460,240,149
1160,9875,421,228,177
1161,11071,342,290,190
1162,13305,312,309,185
1163,17070,82,384,249
1164,23019,30,407,324
1165,31364,550,471,394
1166,30004,6954,4440,-981
1167,31097,1710,14744,-1212
1168,31706,-340,17258,4866
1169,31352,1336,14632,13211
1170,31004,2910,12029,19682
1171,31012,3204,10993,23573
1172,31189,2926,10771,25620
1173,31304,2732,10740,26383
1174,31310,2712,10729,26538
1175,31199,2885,10737,26009
1176,31006,3178,10863,24493
1177,30886,3182,11590,21048
1178,31171,1773,14093,14434
1179,31580,-163,17153,4987
1180,30917,2116,14311,-1199
1181,29902,7187,3887,-603
1182,30932,2855,656,516
1183,26267,2556,591,461
1184,22865,2626,470,430
1185,20420,2486,511,355
1186,18496,2349,525,302
1187,16773,2458,466,293
1188,15287,2534,389,291
1189,14010,2775,396,312
1190,12960,3101,399,309
1191,12096,3748,308,336
1192,11632,4599,327,339
1193,11405,6081,239,329
1194,11373,8452,154,346
1195,11407,12046,156,283
1196,11224,17529,99,249
1197,11048,24084,522,149
1198,12391,22442,5401,142
1199,13991,19187,9736,1208
1200,15192,17264,11637,3426
1201,15827,16316,12575,5297
1202,15900,16393,12404,6359
1203,15347,16799,12448,5810
1204,14263,17773,12163,4293
1205,12658,19857,10586,2430
1206,10467,22972,7848,362
1207,8068,27154,2455,-228
1208,7012,23742,196,-72
1209,7011,17406,165,0
1210,6894,12522,167,54
1211,6764,9276,211,73
1212,6615,7348,182,100
1213,6501,6149,227,91
1214,6586,5541,208,128
1215,6740,5098,188,134
1216,6883,4944,126,163
1217,7137,4530,210,159
1218,7108,4369,145,187
1219,7012,4069,170,165
1220,6804,3976,154,187
1221,6542,3821,176,159
1222,6265,3638,217,133
1223,6083,3541,222,129
1224,6051,3442,217,133
1225,5980,3404,203,139
1226,5998,3208,287,129
1227,5821,3192,176,163
1228,5665,3025,230,123
1229,5354,2990,176,153
1230,4917,2937,179,137
1231,4436,2898,179,133
1232,3953,2934,194,100
1233,3598,3083,143,126
1234,3313,3266,111,121
1235,3168,3430,148,114
1236,3229,3850,121,118
1237,3442,4247,182,102
1238,3876,4855,168,113
1239,4323,5337,196,115
1240,4774,5415,171,127
1241,4996,5147,142,164
1242,4935,4384,203,143
1243,4696,3601,202,145
1244,4376,3092,178,134
1245,4178,2540,194,131
1246,4319,2239,200,124
